playerID,name,position,firstage,avgfirst3PER,avgfirst3MP,firstyr,peakage,height,weight,college
colsobo01,Bonzie Colson,SMALL FORWARD,23,12.9,98.0,2019,,198.12,102.0582,Notre Dame
creekmi01,Mitch Creek,SMALL FORWARD,26,18.9,48.0,2019,,,,
davisty01,Tyler Davis,CENTER,21,0.0,1.0,2019,,208.28,120.655472,None
delgaan01,Ángel Delgado,CENTER,24,4.3,15.0,2019,,,,
derrima01,Marcus Derrickson,POWER FORWARD,22,19.4,67.0,2019,,200.66,112.944408,None
diallha01,Hamidou Diallo,SHOOTING GUARD,20,10.1,526.0,2019,,195.58,89.811216,Kentucky
divindo01,Donte DiVincenzo,SHOOTING GUARD,22,9.1,411.0,2019,,193.04,92.079176,Villanova
doncilu01,Luka Dončić,SHOOTING GUARD,19,19.6,2318.0,2019,,,,
duvaltr01,Trevon Duval,POINT GUARD,20,38.3,6.0,2019,,187.96,85.728888,None
edwarvi01,Vince Edwards,SMALL FORWARD,22,3.8,16.0,2019,,,,
eubandr01,Drew Eubanks,POWER FORWARD,21,15.1,113.0,2019,,208.28,111.13004,None
evansja02,Jacob Evans,SHOOTING GUARD,21,3.5,204.0,2019,,198.12,95.25431999999999,Cincinnati
frazime01,Melvin Frazier,SHOOTING GUARD,22,1.2,44.0,2019,,,,
garrebi01,Billy Garrett,SHOOTING GUARD,24,9.8,63.0,2019,,198.12,97.52228,DePaul
gilesha01,Harry Giles,POWER FORWARD,20,14.4,820.0,2019,,,,
gilgesh01,Shai Gilgeous-Alexander,POINT GUARD,20,13.4,2174.0,2019,,198.12,82.10015200000002,Kentucky
goodwbr01,Brandon Goodwin,POINT GUARD,23,8.3,57.0,2019,,187.96,81.64656,None
